Columns,n,type,mean,std,min,25%,50%,75%,max,value 1,value 2,value 3,value 4,value 5,freq 1,freq 2,freq 3,freq 4,freq 5,freq others,freq NA,tongyi,,,,
750X32,486,float64,192.8154938,0.843082013,191.26,192.37,192.74,193.2,199.03,192.74,192.92,193.29,193.2,191.82,77,66,65,43,38,197,14,0.004372481,,,,
750X1118,486,float64,192.8154938,0.843082013,191.26,192.37,192.74,193.2,199.03,192.74,192.92,193.29,193.2,191.82,77,66,65,43,38,197,14,0.004372481,,,,
750X1121,486,float64,192.8154938,0.843082013,191.26,192.37,192.74,193.2,199.03,192.74,192.92,193.29,193.2,191.82,77,66,65,43,38,197,14,0.004372481,,,,
440AX140,500,float64,588.4986,0.842756499,587.6,588.1,588.25,588.5,594.2,588.1,588.2,588.3,588,588.4,78,69,69,40,38,206,0,0.001432045,,,,
330X1177,500,float64,181.0504,0.842091489,179.9,180.4,180.6,182.2,182.6,180.4,182.2,180.5,182.3,180.3,111,67,65,48,30,179,0,0.004651144,,,,
330X1195,500,float64,181.0504,0.842091489,179.9,180.4,180.6,182.2,182.6,180.4,182.2,180.5,182.3,180.3,111,67,65,48,30,179,0,0.004651144,,,,
330X28,500,float64,198.796216,0.841859523,197.567,198.2,198.3,199.875,200.3,198.3,198.2,200,198.4,198.1,107,81,61,32,28,191,0,0.004234786,,,,
330X990,500,float64,198.796216,0.841859523,197.567,198.2,198.3,199.875,200.3,198.3,198.2,200,198.4,198.1,107,81,61,32,28,191,0,0.004234786,,,,
344X373,500,int64,110,0,110,110,110,110,110,110,,,,,500,,,,,0,0,,"'344X373',",,,
344X374,500,int64,110,0,110,110,110,110,110,110,,,,,500,,,,,0,0,,"'344X374',",,,
330X991,500,float64,198.796216,0.841859523,197.567,198.2,198.3,199.875,200.3,198.3,198.2,200,198.4,198.1,107,81,61,32,28,191,0,0.004234786,,,,
400X208,500,float64,58.2942,0.840713958,57.2,57.5,57.9,59.2,59.8,57.4,57.8,59.4,57.9,57.5,83,58,46,44,39,230,0,0.014421914,,,,
520X239,496,float64,6.95766129,0.840239128,4.9,6.6,7.2,7.6,8.2,5.4,7.3,7.2,7.1,7.9,54,45,37,37,36,287,4,0.120764592,,,,
344X156,500,int64,395.456,0.839925562,395,395,395,395,397,395,397,,,,386,114,,,,0,0,0.002123942,,,,
220X570,500,float64,-1.2226,0.837419718,-3.6,-1,-0.9,-0.9,-0.9,-0.9,-1,-3.6,-3.5,,329,115,42,14,,0,0,-0.684949875,,,,
440AX154,500,float64,586.5528,0.836834957,585.6,586.1,586.3,586.6,592.1,586.1,586.2,586.3,586,586.4,73,70,58,48,45,206,0,0.0014267,,,,
440AX151,500,float64,586.1508,0.836264334,577.1,585.8,586,586.2,591.6,585.9,586,586.1,586.2,585.7,71,68,57,51,43,210,0,0.001426705,,,,
440AX121,500,float64,584.0266,0.835960585,583,583.675,583.9,584.1,592,583.9,583.8,584,583.7,583.6,67,67,55,51,40,220,0,0.001431374,,,,
330X25,500,float64,198.7856,0.835816858,197.5,198.2,198.3,199.8,200.3,198.3,198.2,200,198.4,199.8,108,88,71,32,32,169,0,0.004204615,,,,
330X996,500,float64,198.7856,0.835816858,197.5,198.2,198.3,199.8,200.3,198.3,198.2,200,198.4,199.8,108,88,71,32,32,169,0,0.004204615,,,,
330X997,500,float64,198.7856,0.835816858,197.5,198.2,198.3,199.8,200.3,198.3,198.2,200,198.4,199.8,108,88,71,32,32,169,0,0.004204615,,,,
312X352,500,int64,-0.062,0.833994661,-3,0,0,0,1,0,1,-1,-3,,327,93,58,22,,0,0,-13.45152679,,,,
440AX130,500,float64,582.468,0.83008076,578,582.1,582.3,582.5,590.7,582.2,582.3,582.1,582,582.4,70,56,53,52,48,221,0,0.00142511,,,,
340X5,500,float64,97.529,0.828269921,96.1,97.525,98,98,99,98,96.1,99,,,373,125,2,,,0,0,0.00849255,,,,
344X397,500,int64,110,0,110,110,110,110,110,110,,,,,500,,,,,0,0,,"'344X397',",,,
344X398,500,int64,110,0,110,110,110,110,110,110,,,,,500,,,,,0,0,,"'344X398',",,,
TOOL,500,object,,,,,,,,D,C,B,,,406,48,46,,,0,0,,"'TOOL',",,,
340X196,500,float64,103.2898,0.824181114,99.3,102.7,103.45,104,104.5,102.8,104.2,104.1,103.9,102.7,35,35,34,26,26,344,0,0.007979308,,,,
340X198,500,float64,103.1964,0.82247186,99.3,102.6,103.3,103.9,104.4,104,103.8,104.2,102.6,103.6,35,35,34,33,32,331,0,0.007969967,,,,
360X1312,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
360X1313,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
360X1315,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
360X1317,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
360X1338,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
360X1340,500,float64,175.7172,0.819443186,173.1,175.6,175.7,176.1,178.6,175.7,175.6,176.1,176,175.8,83,73,65,53,39,187,0,0.00466342,,,,
330X641,500,int64,0.182,0.818667474,0,0,0,0,12,0,1,2,12,10,441,49,6,1,1,2,0,4.498172934,,,,
330X642,500,int64,0.182,0.818667474,0,0,0,0,12,0,1,2,12,10,441,49,6,1,1,2,0,4.498172934,,,,
330X905,500,int64,0.182,0.818667474,0,0,0,0,12,0,1,2,12,10,441,49,6,1,1,2,0,4.498172934,,,,
520X236,496,float64,7.251612903,0.817854683,5.2,6.8,7.5,7.9,8.5,8.1,7.5,7.4,7.9,5.6,40,39,36,35,32,314,4,0.112782452,,,,
340X197,500,float64,103.375,0.817515543,99.4,102.8,103.5,104.1,104.6,104.3,104.2,102.9,104,102.7,45,39,37,27,25,327,0,0.007908252,,,,
312X91,222,float64,0.130630631,0.816159508,0,0,0,0,9,0,1,4,3,9,213,4,2,1,1,1,278,6.247841751,,,,
210X192,500,float64,1.4582,0.815354135,0,0.8,1.1,1.9,3.7,0.8,0.9,1.8,1.1,0.7,67,65,55,52,44,217,0,0.5591511,,,,
360X16,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X16',",,,
360X1298,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
360X1300,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
360X19,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X19',",,,
360X1304,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
360X1305,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
360X1307,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
360X1309,500,float64,10.51244,0.814277189,10.1,10.25,10.26,10.27,13.07,10.26,10.27,10.25,10.18,10.28,186,62,55,24,20,153,0,0.077458439,,,,
210X115,500,float64,0.410602,0.805909973,0,0.31,0.345,0.375,11.605,0.335,0.325,0.37,0.345,0.36,25,24,23,23,22,383,0,1.962752187,,,,
440AX118,500,float64,584.2776,0.799510271,577.7,583.9,584.1,584.4,589.6,583.9,584,584.1,584.2,584.3,81,76,69,48,35,191,0,0.001368374,,,,
520X240,496,float64,7.234072581,0.797767305,5,6.9,7.45,7.8,8.7,7.5,7.6,8.1,7.4,7.9,39,38,37,35,29,318,4,0.11027914,,,,
400X100,500,float64,7.1672,0.797166927,5.3,6.3,7.4,7.8,8.8,7.7,7.6,7.4,8,7.8,39,37,33,33,29,329,0,0.111224317,,,,
310X13,500,float64,0.080969202,0.796810407,-2.546414,-0.432,0.1158175,0.66412375,2.175003,0.469256,-0.460959,-1.200327,0.696243,0.261677,2,1,1,1,1,494,0,9.840907249,,,,
400X96,500,float64,7.1644,0.791166562,5.5,6.3,7.4,7.8,8.7,7.4,7.8,7.7,7.5,7.9,43,36,32,31,29,329,0,0.110430261,,,,
312X361,500,int64,372.372,0.789215892,370,372,372,372,374,372,374,370,,,405,94,1,,,0,0,0.002119429,,,,
440AX142,500,float64,588.1972,0.787573936,587.3,587.8,588,588.2,594,587.9,588,587.8,588.1,587.7,69,65,65,49,41,211,0,0.001338962,,,,
520X186,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
520X187,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
520X188,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
360X35,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X35',",,,
360X36,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X36',",,,
360X37,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X37',",,,
520X189,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
360X39,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X39',",,,
360X40,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X40',",,,
520X190,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
360X42,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X42',",,,
360X43,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X43',",,,
520X191,496,float64,21.75,0.78752906,21,21,22,22,24,21,22,23,24,,229,164,101,2,,0,4,0.036208233,,,,
360X210,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
360X211,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
360X213,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
360X215,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
360X330,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
360X332,500,float64,20.824078,0.773725508,18.759,20.36175,20.9,21.343,22.84,19.434,20.345,21.335,19.447,21.184,3,3,3,2,2,487,0,0.037155331,,,,
400X99,500,float64,6.9972,0.771792386,5.2,6.1,7.3,7.6,8.2,7.4,7.5,7.6,7.3,7.2,48,37,33,33,32,317,0,0.110300175,,,,
520X162,496,float64,31.95544355,0.770996079,30.6,31.575,31.9,32.3,33.6,31.8,32,31.9,30.9,31.7,43,42,38,33,32,308,4,0.024127222,,,,
360X705,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
360X707,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
360X1328,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
360X1329,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
360X1331,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
360X1333,500,float64,176.1038,0.770917757,173.5,176,176.15,176.5,179.1,176.1,176.5,176,176.2,176.6,92,82,49,47,23,207,0,0.004377633,,,,
520X158,496,float64,31.94939516,0.770569537,30.4,31.5,31.9,32.3,33.5,31.9,31.8,32,32.2,31.7,46,43,32,30,30,315,4,0.024118439,,,,
520X160,496,float64,32.21451613,0.7693044,30.9,31.8,32.2,32.6,33.8,32.3,31.1,32.1,32.2,33.6,59,50,41,39,34,273,4,0.023880675,,,,
340X121,500,int64,6002.726,0.764259239,6001,6002,6003,6003,6006,6003,6002,6004,6005,6006,218,215,53,12,1,1,0,0.000127319,,,,
344X132,500,int64,1197.74,0.762602863,1192,1198,1198,1198,1200,1198,1196,1200,1194,1192,433,61,3,2,1,0,0,0.000636702,,,,
310X12,500,float64,-1.314877054,0.76156533,-3.468689,-1.8613615,-1.239417,-0.719805,0.581523,-0.963391,-0.54411,-0.964256,-2.985261,-0.382395,2,1,1,1,1,494,0,-0.579191285,,,,
520X159,496,float64,31.91955645,0.761524657,30.7,31.5,31.9,32.2,33.4,33.3,32,31.8,30.8,31.7,55,49,48,47,41,256,4,0.02385762,,,,
520X161,496,float64,31.69637097,0.758085664,30.4,31.3,31.7,32,33.1,31.7,31.6,33.1,30.7,31.5,75,50,49,39,33,250,4,0.023917112,,,,
360X111,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
360X113,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
360X207,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
360X208,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
360X212,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
360X214,500,float64,19.165512,0.754574523,17.555,18.69525,19.2225,19.56325,21.862,18.853,19.391,19.099,18.331,19.922,3,2,2,2,2,489,0,0.039371477,,,,
310X31,500,float64,14.521572,0.751546337,12.925,14.699,14.849,14.95575,15.159,14.918,15.019,14.905,14.906,14.907,6,6,5,5,4,474,0,0.051753787,,,,
520X82,496,float64,490.8689516,0.750059735,488,491,491,491,493,491,490,492,489,493,315,90,64,17,5,5,4,0.001528024,,,,
520X183,496,float64,276.2741935,0.747669345,275,276,276,277,277,277,276,275,,,225,182,89,,,0,4,0.002706258,,,,
360X986,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
360X987,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
360X989,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
360X991,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
360X1147,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
360X1149,500,float64,162.4918,0.7447833,160.1,162.3,162.6,162.9,165.3,162.6,162.5,162.9,162.8,162.3,85,64,58,44,39,210,0,0.004583513,,,,
520X83,496,float64,487.0947581,0.742023402,486,487,487,488,488,487,488,486,,,219,162,115,,,0,4,0.001523366,,,,
520X385,496,float64,487.0947581,0.742023402,486,487,487,488,488,487,488,486,,,219,162,115,,,0,4,0.001523366,,,,
312X332,500,int64,0.274,0.740283756,0,0,0,0,3,0,1,3,2,,428,29,22,21,,0,0,2.701765535,,,,
360X652,500,float64,19.89391,0.740011459,18.091,19.277,19.889,20.445,21.775,19.881,20.2,20.299,20.884,19.865,3,2,2,2,2,489,0,0.037197889,,,,
360X653,500,float64,19.89391,0.740011459,18.091,19.277,19.889,20.445,21.775,19.881,20.2,20.299,20.884,19.865,3,2,2,2,2,489,0,0.037197889,,,,
360X655,500,float64,19.89391,0.740011459,18.091,19.277,19.889,20.445,21.775,19.881,20.2,20.299,20.884,19.865,3,2,2,2,2,489,0,0.037197889,,,,
360X657,500,float64,19.89391,0.740011459,18.091,19.277,19.889,20.445,21.775,19.881,20.2,20.299,20.884,19.865,3,2,2,2,2,489,0,0.037197889,,,,
210X20,500,float64,14.1616,0.734032047,0,14,14.2,14.4,15.6,14.1,14.2,14.3,14,14.4,81,75,61,53,46,184,0,0.051832565,,,,
344X150,500,int64,398.32,0.733946425,396,398,398,399,399,399,398,397,396,,225,225,35,15,,0,0,0.001842605,,,,
360X90,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X90',",,,
360X91,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X91',",,,
360X92,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X92',",,,
312X338,500,int64,-0.398,0.729836504,-3,-1,0,0,0,0,-1,-2,-3,,365,80,46,9,,0,0,-1.83376006,,,,
360X94,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X94',",,,
360X95,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X95',",,,
210X23,500,float64,14.1582,0.727193496,0,14.1,14.2,14.4,15.4,14.2,14.1,14.3,14,14.4,91,89,68,44,34,174,0,0.051362002,,,,
360X97,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X97',",,,
360X98,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X98',",,,
310X5,500,float64,-0.900533702,0.724537716,-3.069267,-1.396391,-0.881936,-0.364745,1.058017,-0.530076,-0.856448,-0.248632,-0.938764,-0.904511,2,1,1,1,1,494,0,-0.804564798,,,,
520X43,496,float64,482.1572581,0.721577776,481,482,482,483,484,482,483,481,484,,238,162,92,4,,0,4,0.001496561,,,,
520X349,496,float64,482.1572581,0.721577776,481,482,482,483,484,482,483,481,484,,238,162,92,4,,0,4,0.001496561,,,,
310X6,500,float64,0.272687084,0.719434879,-2.134295,-0.18641025,0.2759215,0.78792225,2.207114,0.966103,-0.750694,0.82705,-0.015133,-0.785924,2,2,1,1,1,493,0,2.63831667,,,,
312X465,500,int64,5002.24,0.717935138,5001,5002,5002,5003,5004,5002,5003,5001,5004,,217,200,82,1,,0,0,0.000143523,,,,
360X572,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X573,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X574,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X576,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X577,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X579,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X110,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X110',",,,
360X580,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X112,500,int64,0,0,0,0,0,0,0,0,,,,,500,,,,,0,0,,"'360X112',",,,
360X586,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X589,500,float64,21.33065,0.716937662,20.342,20.7735,21.114,21.84025,23.841,20.794,21.123,20.941,21.027,20.84,3,3,3,3,2,486,0,0.03361068,,,,
360X413,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X414,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X415,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X417,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X418,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X420,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X421,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X427,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X430,500,float64,22.342516,0.715901994,20.54,21.8865,22.2905,22.6855,24.233,22.218,22.445,22.391,21.323,22.49,5,3,3,3,2,484,0,0.032042139,,,,
360X328,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X329,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X331,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X333,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X448,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X450,500,float64,20.512834,0.715077917,18.879,20.052,20.5855,20.938,22.877,20.564,20.053,20.611,20.705,20.679,4,3,3,3,3,484,0,0.034860026,,,,
360X424,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X425,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X426,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X428,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X429,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X431,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X432,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X438,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
360X441,500,float64,22.380388,0.714888411,20.759,21.95075,22.2935,22.7045,24.373,22.193,21.983,22.438,21.911,22.65,3,3,3,3,3,485,0,0.031942628,,,,
420X74,497,float64,5.913279678,0.713256325,4.6,5.4,5.8,6.5,7.9,5.1,5.5,5.6,5.9,5.4,37,36,34,28,27,335,3,0.120619413,,,,
520X77,496,float64,496.6733871,0.712214798,494,497,497,497,498,497,496,495,498,494,365,74,39,11,7,0,4,0.00143397,,,,
520X358,496,float64,496.6733871,0.712214798,494,497,497,497,498,497,496,495,498,494,365,74,39,11,7,0,4,0.00143397,,,,
360X402,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X403,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X404,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X406,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X407,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X409,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X410,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X416,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
360X419,500,float64,22.319254,0.711868504,20.844,21.81,22.256,22.69,24.186,21.64,22.583,22.575,21.81,22.42,3,3,3,3,3,485,0,0.031894816,,,,
520X263,496,float64,15.06955645,0.709289447,12.5,14.6,14.9,15.3,16.5,15,14.9,14.7,14.8,14.5,54,51,46,42,35,268,4,0.047067706,,,,
312X786,222,float64,101.1355856,0.708349921,98.9,100.7,101.2,101.775,102.2,101.9,101.3,101,102,101.2,16,15,15,14,14,148,278,0.007003963,,,,
360X583,500,float64,21.439728,0.708056301,20.437,20.86975,21.253,21.9555,23.863,21.198,20.822,20.68,22.199,20.766,4,4,3,3,3,483,0,0.033025433,,,,
